1409,Excessive_physical_abuse Sexual_abuse,Horn of Africa (P),,North Africa,14/03/2016,22.12792969,31.12432861
1410,Vehicle_Accident,Horn of Africa (P),,North Africa,15/03/2016,18.02392578,34.02868652
1411,Sickness_and_lack_of_access_to_medicines Starvation Dehydration,Horn of Africa (P),,Horn of Africa,17/03/2016,10.43109131,45.00671387
1412,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),,Horn of Africa,17/03/2016,12.95452881,36.1572876
1413,Shot_or_Stabbed,Horn of Africa (P),,North Africa,17/03/2016,14.01611328,35.37872315
1414,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),,North Africa,17/03/2016,21.49707031,21.42327881
1415,Starvation,Horn of Africa (P),,North Africa,17/03/2016,12.0770874,24.85388184
1416,Vehicle_Accident,Horn of Africa (P),,North Africa,17/03/2016,21.80352783,22.23632813
1417,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),,North Africa,17/03/2016,12.03552246,24.86212158
1418,Shot_or_Stabbed,Horn of Africa (P),,North Africa,17/03/2016,26.98468018,14.4375
1419,Suffocation,Horn of Africa (P),,North Africa,17/03/2016,15.59869385,32.63208008
1420,Sickness_and_lack_of_access_to_medicines Starvation,Horn of Africa (P),,North Africa,17/03/2016,22.02770996,22.69787598
1421,Shot_or_Stabbed,Horn of Africa (P),,Horn of Africa,17/03/2016,10.796875,34.32128906
1422,Starvation Suffocation Excessive_physical_abuse Sexual_abuse,Horn of Africa (P),,North Africa,17/03/2016,22.0770874,31.0692749
1423,Vehicle_Accident,Horn of Africa (P),,North Africa,17/03/2016,23.93151856,32.41247559
1424,Sickness_and_lack_of_access_to_medicines Starvation Dehydration Harsh_weather_lack_of_adequate_shelter Suffocation,Horn of Africa (P),,North Africa,17/03/2016,17.58447266,33.44250488
1425,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),,North Africa,19/03/2016,20.69769287,25.13671875
1426,Vehicle_Accident,Horn of Africa (P),,North Africa,20/03/2016,15.53588867,32.63970947
1427,Vehicle_Accident,Horn of Africa (P),,North Africa,20/03/2016,14.01947022,35.37670898
1428,Starvation Suffocation Excessive_physical_abuse,Horn of Africa (P),,North Africa,20/03/2016,30.79492188,33.17871094
1429,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),,North Africa,20/03/2016,24.18847656,32.49768066
1430,Sickness_and_lack_of_access_to_medicines Starvation,Horn of Africa (P),,North Africa,20/03/2016,14.01690674,35.41107178
1431,Sickness_and_lack_of_access_to_medicines Starvation,Horn of Africa (P),,North Africa,20/03/2016,20.28607178,24.27990723
1432,Shot_or_Stabbed,Horn of Africa (P),,North Africa,20/03/2016,11.98590088,24.87731934
1433,Sickness_and_lack_of_access_to_medicines Starvation,Horn of Africa (P),,North Africa,20/03/2016,26.98712158,14.41131592
1434,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),,North Africa,20/03/2016,12.03149414,24.9072876
1435,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),,North Africa,20/03/2016,21.02630615,23.269104
1436,Shot_or_Stabbed,Horn of Africa (P),,North Africa,20/03/2016,15.41308594,32.71728516
1437,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),,North Africa,20/03/2016,12.9586792,36.14752197
1438,Starvation,Horn of Africa (P),,North Africa,20/03/2016,14.01507568,35.38012695
1439,Vehicle_Accident,Horn of Africa (P),,North Africa,20/03/2016,20.36853027,23.92828369
1440,Sickness_and_lack_of_access_to_medicines Starvation,Horn of Africa (P),,North Africa,20/03/2016,30.24047852,20.19567871
1441,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),,North Africa,20/03/2016,12.96032715,36.15008545
1442,Starvation,Horn of Africa (P),,North Africa,20/03/2016,26.96087647,14.49169922
1443,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),,North Africa,20/03/2016,21.92590332,24.03808594
1444,Vehicle_Accident,Horn of Africa (P),,North Africa,24/03/2016,21.80047607,31.38830566
1445,Shot_or_Stabbed,Horn of Africa (P),,North Africa,29/03/2016,23.28491211,32.45367432
1446,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),,Horn of Africa,31/03/2016,1.231689453,42.70770264
1447,Shot_or_Stabbed,Horn of Africa (P),,Horn of Africa,31/03/2016,0.491088867,42.78210449
1448,Starvation Dehydration Harsh_weather_lack_of_adequate_shelter Suffocation,Horn of Africa (P),,North Africa,08/04/2016,19.0637207,33.9586792
1449,Sickness_and_lack_of_access_to_medicines Starvation Harsh_weather_lack_of_adequate_shelter Suffocation Excessive_physical_abuse Sexual_abuse,Horn of Africa (P),,North Africa,08/04/2016,23.8112793,32.68432617
1450,Vehicle_Accident,Horn of Africa (P),,North Africa,13/04/2016,30.58410645,32.7833252
1451,Vehicle_Accident,Horn of Africa (P),,North Africa,16/04/2016,19.25048828,34.11248779
1452,Vehicle_Accident,Horn of Africa (P),,North Africa,16/04/2016,19.73730469,33.25567627
1453,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),,Horn of Africa,18/04/2016,6.763671875,40.28692627
1454,Sickness_and_lack_of_access_to_medicines Dehydration,Horn of Africa (P),,Horn of Africa,18/04/2016,8.214904785,47.30712891
1455,Vehicle_Accident,Horn of Africa (P),,North Africa,18/04/2016,15.48272705,32.5559082
1456,Other,Horn of Africa (P),,Sub-Saharan Africa,19/04/2016,-4.574707031,39.22131348
1457,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),,North Africa,19/04/2016,18.44488525,30.15887451
1458,Sickness_and_lack_of_access_to_medicines Harsh_weather_lack_of_adequate_shelter,Horn of Africa (P),,North Africa,19/04/2016,24.07232666,32.79431152
1459,Sickness_and_lack_of_access_to_medicines Excessive_physical_abuse Sexual_abuse,Horn of Africa (P),,North Africa,20/04/2016,20.71667481,34.21148682
1460,Sickness_and_lack_of_access_to_medicines Harsh_weather_lack_of_adequate_shelter Suffocation Sexual_abuse,Horn of Africa (P),,North Africa,20/04/2016,29.55029297,31.45947266
1461,Vehicle_Accident Other,Horn of Africa (P),,North Africa,20/04/2016,21.79907227,31.37127686
1462,Sickness_and_lack_of_access_to_medicines Harsh_weather_lack_of_adequate_shelter Suffocation Excessive_physical_abuse Sexual_abuse,Horn of Africa (P),,North Africa,20/04/2016,19.53649902,33.23712158
1463,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),,North Africa,21/04/2016,15.50067139,32.55987549
1464,Sickness_and_lack_of_access_to_medicines Harsh_weather_lack_of_adequate_shelter,Horn of Africa (P),,North Africa,21/04/2016,18.44488525,30.15887451
1465,Harsh_weather_lack_of_adequate_shelter,Horn of Africa (P),,North Africa,21/04/2016,24.08892822,32.89990234
1466,Harsh_weather_lack_of_adequate_shelter,Horn of Africa (P),,North Africa,21/04/2016,18.44488525,30.15887451
1467,Sickness_and_lack_of_access_to_medicines Harsh_weather_lack_of_adequate_shelter,Horn of Africa (P),,North Africa,21/04/2016,24.28070068,32.72009277
1468,Harsh_weather_lack_of_adequate_shelter Excessive_physical_abuse,Horn of Africa (P),,North Africa,13/05/2016,21.70568848,24.08752441
1469,Sickness_and_lack_of_access_to_medicines Dehydration Harsh_weather_lack_of_adequate_shelter Suffocation Excessive_physical_abuse Sexual_abuse,Horn of Africa (P),,North Africa,15/05/2016,20.26068115,31.04467773
1470,Harsh_weather_lack_of_adequate_shelter Suffocation Vehicle_Accident,Horn of Africa (P),,North Africa,15/05/2016,19.53649902,33.23712158
1471,Harsh_weather_lack_of_adequate_shelter Suffocation Excessive_physical_abuse Sexual_abuse,Horn of Africa (P),,North Africa,15/05/2016,24.11248779,32.99090576
1472,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),,North Africa,18/05/2016,9.312683105,42.12268066
1473,Vehicle_Accident,Horn of Africa (P),,Horn of Africa,18/05/2016,14.02429199,35.36871338
1474,Excessive_physical_abuse,Horn of Africa (P),,North Africa,19/05/2016,23.3112793,21.85687256
1475,Sickness_and_lack_of_access_to_medicines Starvation,Horn of Africa (P),,Sub-Saharan Africa,19/05/2016,-9.234313965,38.31671143
1476,Sickness_and_lack_of_access_to_medicines Harsh_weather_lack_of_adequate_shelter Suffocation Excessive_physical_abuse Sexual_abuse,Horn of Africa (P),,North Africa,19/05/2016,19.53570557,33.32067871
1477,Other,Horn of Africa (P),,North Africa,20/05/2016,15.34429932,32.8348999
1478,Vehicle_Accident,Horn of Africa (P),,North Africa,21/05/2016,20.98931885,25.17529297
1479,Other,Horn of Africa (P),,North Africa,21/05/2016,24.87011719,32.89587402
1480,Vehicle_Accident,Horn of Africa (P),,North Africa,22/05/2016,21.79907227,31.37127686
1481,Harsh_weather_lack_of_adequate_shelter,Horn of Africa (P),,North Africa,22/05/2016,18.44488525,30.15887451
1482,Sickness_and_lack_of_access_to_medicines Dehydration Vehicle_Accident,Horn of Africa (P),,North Africa,22/05/2016,24.28070068,32.72009277
1483,Shot_or_Stabbed,Horn of Africa (P),,Horn of Africa,22/05/2016,0.515075684,42.07568359
1484,Excessive_physical_abuse,Horn of Africa (P),,North Africa,02/06/2016,29.50012207,34.00012207
1485,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),,North Africa,04/06/2016,16.2388916,32.76489258
1486,Vehicle_Accident,Horn of Africa (P),,North Africa,04/06/2016,17.21667481,32.65209961
1487,Shot_or_Stabbed,Horn of Africa (P),,North Africa,08/06/2016,15.16247559,36.44311523
1488,Shot_or_Stabbed,Horn of Africa (P),,Horn of Africa,09/06/2016,2.722106934,44.47369385
1489,Sickness_and_lack_of_access_to_medicines Starvation Dehydration,Horn of Africa (P),,North Africa,10/06/2016,18.4375,33.46331787
1490,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),,Horn of Africa,11/06/2016,9.356872559,42.79547119
1491,Excessive_physical_abuse Sexual_abuse,Horn of Africa (P),,North Africa,11/06/2016,22.33709717,31.62567139
1492,Dehydration Harsh_weather_lack_of_adequate_shelter Suffocation Excessive_physical_abuse Sexual_abuse,Horn of Africa (P),,North Africa,11/06/2016,18.73712158,33.81048584
1493,Harsh_weather_lack_of_adequate_shelter Excessive_physical_abuse Sexual_abuse,Horn of Africa (P),,North Africa,11/06/2016,19.53570557,33.32067871
1494,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),,Horn of Africa,12/06/2016,9.312683105,42.12268066
1495,Excessive_physical_abuse,Horn of Africa (P),,North Africa,13/06/2016,14.09887695,33.22570801
1496,Sickness_and_lack_of_access_to_medicines Dehydration,Horn of Africa (P),,Horn of Africa,14/06/2016,9.525878906,45.534729
1497,Harsh_weather_lack_of_adequate_shelter Suffocation Excessive_physical_abuse Sexual_abuse,Horn of Africa (P),,North Africa,14/06/2016,19.54730225,33.14428711
1498,Sickness_and_lack_of_access_to_medicines Dehydration Harsh_weather_lack_of_adequate_shelter,Horn of Africa (P),,North Africa,14/06/2016,22.42272949,31.61187744
1499,Vehicle_Accident,Horn of Africa (P),,North Africa,15/06/2016,15.50067139,32.55987549
1500,Vehicle_Accident,Horn of Africa (P),,North Africa,15/06/2016,17.70269775,34.04168701
1501,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),,North Africa,17/06/2016,15.75567627,32.66192627
1502,Harsh_weather_lack_of_adequate_shelter Suffocation,Horn of Africa (P),,North Africa,17/06/2016,23.94470215,32.68151856
1503,Shot_or_Stabbed,Horn of Africa (P),,Horn of Africa,17/06/2016,15.60992432,37.33673096
1504,Sickness_and_lack_of_access_to_medicines Starvation Dehydration Excessive_physical_abuse Sexual_abuse,Horn of Africa (P),,North Africa,17/06/2016,23.92132568,32.63751221
1505,Sickness_and_lack_of_access_to_medicines Dehydration,Horn of Africa (P),,Horn of Africa,20/06/2016,9.469726562,45.61291504
1506,Vehicle_Accident,Horn of Africa (P),,Horn of Africa,20/06/2016,12.95288086,36.15527344
1507,Vehicle_Accident,Horn of Africa (P),,North Africa,20/06/2016,23.83947754,32.67547607
1508,Harsh_weather_lack_of_adequate_shelter Suffocation Vehicle_Accident,Horn of Africa (P),,North Africa,20/06/2016,17.79089356,34.01647949
1509,Vehicle_Accident,Horn of Africa (P),,North Africa,20/06/2016,18.01690674,34.01068115
1510,Dehydration Harsh_weather_lack_of_adequate_shelter,Horn of Africa (P),,North Africa,20/06/2016,23.75469971,32.85290527
1511,Harsh_weather_lack_of_adequate_shelter Vehicle_Accident,Horn of Africa (P),,North Africa,20/06/2016,19.61669922,29.63348389
1512,Sickness_and_lack_of_access_to_medicines Starvation Harsh_weather_lack_of_adequate_shelter,Horn of Africa (P),,North Africa,21/06/2016,21.58612061,31.56768799
1513,Shot_or_Stabbed,Horn of Africa (P),,Sub-Saharan Africa,23/06/2016,-14.38909912,34.3203125
1514,Vehicle_Accident,Horn of Africa (P),,Sub-Saharan Africa,24/06/2016,-9.335083008,32.75488281
1515,Harsh_weather_lack_of_adequate_shelter,Horn of Africa (P),,North Africa,02/07/2016,15.81152344,32.628479
1516,Shot_or_Stabbed,Horn of Africa (P),,Horn of Africa,06/07/2016,15.14550781,36.49468994
1517,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),,North Africa,06/07/2016,24.03167725,32.921875
1518,Vehicle_Accident,Horn of Africa (P),,North Africa,07/07/2016,18.26068115,33.97888184
1519,Harsh_weather_lack_of_adequate_shelter Vehicle_Accident,Horn of Africa (P),,North Africa,09/07/2016,15.64770508,32.48071289
1520,Vehicle_Accident,Horn of Africa (P),,North Africa,09/07/2016,17.71289063,34.04467773
1521,Sickness_and_lack_of_access_to_medicines Harsh_weather_lack_of_adequate_shelter,Horn of Africa (P),,North Africa,09/07/2016,16.19488525,32.69567871
1522,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),,Sub-Saharan Africa,12/07/2016,-11.80749512,34.64428711
1523,Sickness_and_lack_of_access_to_medicines Harsh_weather_lack_of_adequate_shelter Suffocation,Horn of Africa (P),,North Africa,12/07/2016,21.93109131,31.44628906
1524,Sickness_and_lack_of_access_to_medicines Harsh_weather_lack_of_adequate_shelter Suffocation,Horn of Africa (P),,North Africa,12/07/2016,20.0178833,31.87127686
1525,Sickness_and_lack_of_access_to_medicines Starvation Harsh_weather_lack_of_adequate_shelter,Horn of Africa (P),,North Africa,12/07/2016,15.64770508,32.48071289
1526,Sickness_and_lack_of_access_to_medicines Starvation Harsh_weather_lack_of_adequate_shelter Suffocation Excessive_physical_abuse,Horn of Africa (P),,North Africa,14/07/2016,21.6638794,31.43792725
1527,Sickness_and_lack_of_access_to_medicines Starvation Harsh_weather_lack_of_adequate_shelter Suffocation Excessive_physical_abuse,Horn of Africa (P),,North Africa,14/07/2016,17.91412354,34.00311279
1528,Vehicle_Accident,Horn of Africa (P),,North Africa,16/07/2016,18.18310547,34.03131104
1529,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),,Horn of Africa,17/07/2016,8.545715332,47.43469238
1530,Vehicle_Accident Shot_or_Stabbed,Horn of Africa (P),,Horn of Africa,18/07/2016,9.405700684,45.68927002
1531,Sickness_and_lack_of_access_to_medicines Starvation Harsh_weather_lack_of_adequate_shelter Suffocation Excessive_physical_abuse,Horn of Africa (P),,North Africa,18/07/2016,17.671875,34.00848389
1532,Sickness_and_lack_of_access_to_medicines Starvation Dehydration Harsh_weather_lack_of_adequate_shelter Vehicle_Accident Sexual_abuse,Horn of Africa (P),,North Africa,19/07/2016,19.53570557,33.32067871
1533,Other,Horn of Africa (P),,North Africa,19/07/2016,-9.316589355,33.70007324
1534,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),,Horn of Africa,20/07/2016,9.578308105,41.8638916
1535,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),,Horn of Africa,20/07/2016,8.408081055,48.49432373
1536,Vehicle_Accident,Horn of Africa (P),,North Africa,20/07/2016,15.50067139,32.55987549
1537,Starvation Dehydration Suffocation Excessive_physical_abuse,Sub-Saharan Africa,,North Africa,20/07/2016,19.63787842,37.19110107
1538,Sickness_and_lack_of_access_to_medicines Starvation Dehydration Harsh_weather_lack_of_adequate_shelter,Horn of Africa (P),,North Africa,21/07/2016,21.11151123,34.27612305
1539,Harsh_weather_lack_of_adequate_shelter Suffocation Vehicle_Accident,Horn of Africa (P),,North Africa,01/08/2016,19.53570557,33.32067871
1540,Starvation Harsh_weather_lack_of_adequate_shelter Suffocation Excessive_physical_abuse,Horn of Africa (P),,North Africa,01/08/2016,23.34350586,32.09631348
1541,Sickness_and_lack_of_access_to_medicines Starvation Harsh_weather_lack_of_adequate_shelter Suffocation Excessive_physical_abuse Sexual_abuse,Horn of Africa (P),,North Africa,04/08/2016,19.53570557,33.32067871
1542,Sickness_and_lack_of_access_to_medicines Dehydration Harsh_weather_lack_of_adequate_shelter,Horn of Africa (P),,North Africa,11/08/2016,24.08892822,32.89990234
1543,Shot_or_Stabbed,Horn of Africa (P),,Horn of Africa,11/08/2016,15.70251465,36.98651123
1544,Harsh_weather_lack_of_adequate_shelter Excessive_physical_abuse,Horn of Africa (P),,North Africa,11/08/2016,14.09887695,33.22570801
1545,Vehicle_Accident,Horn of Africa (P),,North Africa,13/08/2016,14.0402832,35.36987305
1546,Harsh_weather_lack_of_adequate_shelter Vehicle_Accident,Horn of Africa (P),,North Africa,13/08/2016,17.69812012,33.98327637
1547,Harsh_weather_lack_of_adequate_shelter Other,Horn of Africa (P),,North Africa,14/08/2016,19.48571777,30.90368652
1548,Sickness_and_lack_of_access_to_medicines Dehydration Suffocation,Horn of Africa (P),,Horn of Africa,14/08/2016,9.338684082,42.83068848
1549,Excessive_physical_abuse,Horn of Africa (P),,North Africa,15/08/2016,14.09887695,33.22570801
1550,Sickness_and_lack_of_access_to_medicines Starvation Harsh_weather_lack_of_adequate_shelter Suffocation Excessive_physical_abuse Sexual_abuse,Horn of Africa (P),,North Africa,15/08/2016,19.35791016,33.44110107
1551,Sickness_and_lack_of_access_to_medicines Dehydration Suffocation,Horn of Africa (P),,Horn of Africa,17/08/2016,9.735107422,49.14129639
1552,Sickness_and_lack_of_access_to_medicines Starvation Harsh_weather_lack_of_adequate_shelter Suffocation Excessive_physical_abuse Sexual_abuse,Horn of Africa (P),,North Africa,17/08/2016,18.03070068,33.99768066
1553,Sickness_and_lack_of_access_to_medicines Starvation Harsh_weather_lack_of_adequate_shelter Suffocation Excessive_physical_abuse Sexual_abuse,Horn of Africa (P),,North Africa,18/08/2016,19.49969482,33.35272217
1554,Sickness_and_lack_of_access_to_medicines Starvation Harsh_weather_lack_of_adequate_shelter Suffocation Vehicle_Accident Excessive_physical_abuse Sexual_abuse,Horn of Africa (P),,North Africa,18/08/2016,23.1071167,31.93969727
1555,Vehicle_Accident,Horn of Africa (P),,North Africa,19/08/2016,17.70068359,33.99407959
1556,Sickness_and_lack_of_access_to_medicines Harsh_weather_lack_of_adequate_shelter Suffocation,Horn of Africa (P),,North Africa,19/08/2016,14.0402832,35.36987305
1557,Sickness_and_lack_of_access_to_medicines Dehydration,Horn of Africa (P),,North Africa,19/08/2016,24.08892822,32.89990234
1558,Other,Horn of Africa (P),,Sub-Saharan Africa,20/08/2016,-8.924804688,32.00189209
1559,Dehydration,Horn of Africa (P),,Sub-Saharan Africa,20/08/2016,-11.67230225,39.56671143
1560,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),,Sub-Saharan Africa,21/08/2016,-9.589782715,34.3782959
1561,Shot_or_Stabbed,Horn of Africa (P),,North Africa,21/08/2016,2.50012207,42.32952881
1562,Harsh_weather_lack_of_adequate_shelter,Horn of Africa (P),,North Africa,30/08/2016,20.07507324,31.13409424
1563,Vehicle_Accident,Horn of Africa (P),,North Africa,02/09/2016,18.44488525,30.15887451
1564,Sickness_and_lack_of_access_to_medicines Dehydration Harsh_weather_lack_of_adequate_shelter Excessive_physical_abuse,Horn of Africa (P),,North Africa,09/09/2016,23.23510742,31.9675293
1565,Sickness_and_lack_of_access_to_medicines Starvation Harsh_weather_lack_of_adequate_shelter Suffocation Excessive_physical_abuse Sexual_abuse,Horn of Africa (P),,North Africa,09/09/2016,19.50787354,33.35870361
1566,Other Shot_or_Stabbed,Horn of Africa (P),,Horn of Africa,15/09/2016,11.14569092,42.71228027
1567,Sickness_and_lack_of_access_to_medicines Dehydration,Horn of Africa (P),,Horn of Africa,16/09/2016,9.555480957,44.08911133
1568,Sickness_and_lack_of_access_to_medicines Vehicle_Accident,Horn of Africa (P),,Horn of Africa,17/09/2016,12.55432129,37.43469238
1569,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),,North Africa,19/09/2016,15.50067139,32.55987549
1570,Vehicle_Accident,Horn of Africa (P),,North Africa,19/09/2016,14.0402832,35.36987305
1571,Shot_or_Stabbed,Horn of Africa (P),,North Africa,19/09/2016,15.50848389,36.54248047
1572,Sickness_and_lack_of_access_to_medicines Starvation Harsh_weather_lack_of_adequate_shelter Suffocation Excessive_physical_abuse Sexual_abuse,Horn of Africa (P),,North Africa,19/09/2016,17.70068359,33.99407959
1573,Sickness_and_lack_of_access_to_medicines Starvation Harsh_weather_lack_of_adequate_shelter Suffocation Excessive_physical_abuse Sexual_abuse,Horn of Africa (P),,North Africa,19/09/2016,23.42108154,32.14868164
1574,Vehicle_Accident,Horn of Africa (P),,North Africa,20/09/2016,14.0402832,35.36987305
1575,Sickness_and_lack_of_access_to_medicines Starvation Dehydration Harsh_weather_lack_of_adequate_shelter Suffocation Sexual_abuse,Sub-Saharan Africa,,North Africa,20/09/2016,29.49530029,34.00048828
1576,Sickness_and_lack_of_access_to_medicines Dehydration,Horn of Africa (P),,North Africa,20/09/2016,-9.310180664,32.76452637
1577,Starvation Dehydration Harsh_weather_lack_of_adequate_shelter,Horn of Africa (P),,North Africa,21/09/2016,18.44488525,30.15887451
1578,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),,Sub-Saharan Africa,23/09/2016,-0.455078125,39.65167236
1579,Shot_or_Stabbed,Horn of Africa (P),,Horn of Africa,23/09/2016,2.776672363,45.503479
1580,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),,Horn of Africa,23/09/2016,-0.353820801,42.54547119
1581,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),,Horn of Africa,03/10/2016,9.356872559,42.79547119
1582,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),,North Africa,03/10/2016,13.62792969,25.36212158
1583,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),,North Africa,03/10/2016,12.08648682,32.92230225
1584,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),,Horn of Africa,10/10/2016,9.60748291,41.85632324
1585,Vehicle_Accident,Horn of Africa (P),,North Africa,10/10/2016,12.04388428,24.89489746
1586,Sickness_and_lack_of_access_to_medicines Excessive_physical_abuse,Horn of Africa (P),,North Africa,10/10/2016,29.9597168,20.22668457
1587,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),,Horn of Africa,10/10/2016,12.95349121,36.15789795
1588,Vehicle_Accident,Horn of Africa (P),,North Africa,19/10/2016,14.0402832,35.36987305
1589,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),,North Africa,10/10/2016,31.18670654,29.92132568
1590,Shot_or_Stabbed,Horn of Africa (P),,Horn of Africa,10/10/2016,11.5701294,37.36651611
1591,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),,North Africa,10/10/2016,12.96270752,36.1506958
1592,Sickness_and_lack_of_access_to_medicines Starvation Harsh_weather_lack_of_adequate_shelter Suffocation Excessive_physical_abuse,Horn of Africa (P),,North Africa,10/10/2016,17.58349609,33.97692871
1593,Sickness_and_lack_of_access_to_medicines Starvation Harsh_weather_lack_of_adequate_shelter Suffocation Excessive_physical_abuse,Horn of Africa (P),,North Africa,14/10/2016,19.53112793,33.35668945
1594,Sickness_and_lack_of_access_to_medicines Excessive_physical_abuse Sexual_abuse Shot_or_Stabbed,Horn of Africa (P),,North Africa,14/10/2016,23.92388916,32.58728027
1595,Sickness_and_lack_of_access_to_medicines Starvation Harsh_weather_lack_of_adequate_shelter Suffocation Excessive_physical_abuse Sexual_abuse,Horn of Africa (P),,Horn of Africa,14/10/2016,17.79089356,34.01647949
1596,Sickness_and_lack_of_access_to_medicines Starvation Harsh_weather_lack_of_adequate_shelter Suffocation Excessive_physical_abuse Sexual_abuse,Horn of Africa (P),,Horn of Africa,14/10/2016,19.4888916,31.10247803
1597,Shot_or_Stabbed,Horn of Africa (P),,Horn of Africa,15/10/2016,15.15930176,36.5112915
1598,Excessive_physical_abuse,Horn of Africa (P),,Horn of Africa,15/10/2016,14.87329102,38.15887451
1599,Starvation Harsh_weather_lack_of_adequate_shelter,Horn of Africa (P),,Horn of Africa,15/10/2016,17.70471191,38.36871338
1600,Vehicle_Accident,Horn of Africa (P),,North Africa,16/10/2016,20.79888916,30.3493042
1601,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),,Horn of Africa,18/10/2016,9.319091797,42.121521
1602,Sickness_and_lack_of_access_to_medicines Harsh_weather_lack_of_adequate_shelter,Horn of Africa (P),,Horn of Africa,18/10/2016,10.42932129,45.01531982
1603,Vehicle_Accident,Horn of Africa (P),,North Africa,18/10/2016,24.08892822,32.89990234
1604,Other,Horn of Africa (P),,Horn of Africa,18/10/2016,8.41027832,48.48590088
1605,Vehicle_Accident,Horn of Africa (P),,North Africa,19/10/2016,15.50067139,32.55987549
1606,Vehicle_Accident,Horn of Africa (P),,North Africa,19/10/2016,17.70269775,34.04168701
1607,Sickness_and_lack_of_access_to_medicines Starvation Harsh_weather_lack_of_adequate_shelter Excessive_physical_abuse Sexual_abuse,Horn of Africa (P),,North Africa,19/10/2016,15.88848877,32.58190918
1608,Sickness_and_lack_of_access_to_medicines Starvation Harsh_weather_lack_of_adequate_shelter Excessive_physical_abuse Sexual_abuse,Horn of Africa (P),,North Africa,19/10/2016,24.11450195,32.84448242
1609,Sickness_and_lack_of_access_to_medicines Harsh_weather_lack_of_adequate_shelter Excessive_physical_abuse,Horn of Africa (P),,North Africa,19/10/2016,23.91870117,32.60327148
1610,Sickness_and_lack_of_access_to_medicines Starvation,Horn of Africa (P),,North Africa,20/10/2016,14.0402832,35.36987305
1611,Vehicle_Accident,Horn of Africa (P),,North Africa,20/10/2016,24.08892822,32.89990234
1612,Sickness_and_lack_of_access_to_medicines Starvation,Horn of Africa (P),,North Africa,20/10/2016,23.3112793,21.85687256
1613,Vehicle_Accident,Horn of Africa (P),,Horn of Africa,20/10/2016,9.319091797,42.121521
1614,Sickness_and_lack_of_access_to_medicines Starvation,Horn of Africa (P),,North Africa,20/10/2016,15.42047119,36.40472412
1615,Vehicle_Accident,Horn of Africa (P),,Horn of Africa,20/10/2016,9.319091797,42.121521
1616,Sickness_and_lack_of_access_to_medicines Starvation,Horn of Africa (P),,North Africa,20/10/2016,13.58288574,33.68249512
1617,Sickness_and_lack_of_access_to_medicines Starvation,Horn of Africa (P),,North Africa,20/10/2016,27.16912842,31.17431641
1618,Shot_or_Stabbed,Horn of Africa (P),,North Africa,20/10/2016,15.50067139,32.55987549
1619,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),,North Africa,20/10/2016,24.08892822,32.89990234
1620,Vehicle_Accident,Horn of Africa (P),,Horn of Africa,20/10/2016,12.6005249,37.45587158
1621,Other,Horn of Africa (P),,Sub-Saharan Africa,20/10/2016,-9.311096191,32.76593018
1622,Sickness_and_lack_of_access_to_medicines Starvation,Horn of Africa (P),,North Africa,20/10/2016,25.67468262,32.65167236
1623,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),,Sub-Saharan Africa,20/10/2016,-8.900024414,33.45007324
1624,Excessive_physical_abuse,Horn of Africa (P),,Horn of Africa,20/10/2016,9.579284668,41.86151123
1625,Harsh_weather_lack_of_adequate_shelter,Horn of Africa (P),,North Africa,22/10/2016,20.38427734,31.06811523
